560003,500	0,000
560011,500	0,000
560019,500	0,000
560027,501	0,000
560035,501	1,000
560043,501	0,000
560051,501	0,000
560059,501	0,000
560067,501	0,000
560075,502	0,000
560083,502	0,000
560091,502	0,000
560099,502	0,000
560107,502	0,000
560115,502	0,000
560123,503	0,000
560131,503	1,000
560139,503	0,000
560147,503	0,000
560155,503	0,000
560163,503	0,000
560171,504	0,000
560179,504	1,000
560187,504	0,000
560195,504	0,000
560203,504	0,000
560211,504	0,000
560219,505	1,000
560227,505	0,000
560235,505	1,000
560243,505	0,000
560251,505	0,000
560259,505	0,000
560267,506	0,000
560275,506	2,000
560283,506	0,000
560291,506	0,000
560299,506	0,000
560307,506	0,000
560315,507	1,000
560323,507	0,000
560331,507	0,000
560339,507	1,000
560347,507	0,000
560355,507	1,000
560363,508	0,000
560371,508	0,000
560379,508	1,000
560387,508	0,000
560395,508	0,000
560403,508	0,000
560411,509	1,000
560419,509	0,000
560427,509	0,000
560435,509	0,000
560443,509	1,000
560451,509	0,000
560459,510	0,000
560467,510	0,000
560475,510	1,000
560483,510	0,000
560491,510	0,000
560499,510	0,000
560507,511	1,000
560515,511	0,000
560523,511	0,000
560531,511	1,000
560539,511	2,000
560547,511	0,000
560555,512	0,000
560563,512	0,000
560571,512	1,000
560579,512	0,000
560587,512	1,000
560595,512	2,000
560603,513	0,000
560611,513	1,000
560619,513	1,000
560627,513	1,000
560635,513	0,000
560643,513	0,000
560651,514	0,000
560659,514	0,000
560667,514	0,000
560675,514	0,000
560683,514	3,000
560691,514	0,000
560699,515	2,000
560707,515	0,000
560715,515	0,000
560723,515	1,000
560731,515	1,000
560739,515	0,000
560747,516	2,000
560755,516	0,000
560763,516	1,000
560771,516	0,000
560779,516	0,000
560787,516	0,000
560795,517	2,000
560803,517	1,000
560811,517	1,000
560819,517	1,000
560827,517	1,000
560835,517	1,000
560843,518	0,000
560851,518	0,000
560859,518	0,000
560867,518	1,000
560875,518	1,000
560883,518	0,000
560891,519	2,000
560899,519	2,000
560907,519	1,000
560915,519	2,000
560923,519	0,000
560931,519	0,000
560939,520	2,000
560947,520	1,000
560955,520	1,000
560963,520	0,000
560971,520	0,000
560979,520	1,000
560987,521	2,000
560995,521	2,000
561003,521	1,000
561011,521	1,000
561019,521	0,000
561027,521	2,000
561035,522	1,000
561043,522	1,000
561051,522	1,000
561059,522	1,000
561067,522	1,000
561075,522	1,000
561083,523	2,000
561091,523	1,000
561099,523	1,000
561107,523	1,000
561115,523	0,000
561123,523	0,000
561131,524	1,000
561139,524	0,000
561147,524	2,000
561155,524	1,000
561163,524	1,000
561171,524	3,000
561179,525	1,000
561187,525	1,000
561195,525	0,000
561203,525	0,000
561211,525	1,000
561219,525	0,000
561227,526	2,000
561235,526	0,000
561243,526	2,000
561251,526	0,000
561259,526	1,000
561267,526	4,000
561275,527	1,000
561283,527	0,000
561291,527	0,000
561299,527	2,000
561307,527	1,000
561315,527	1,000
561323,528	0,000
561331,528	0,000
561339,528	2,000
561347,528	3,000
561355,528	1,000
561363,528	2,000
561371,529	1,000
561379,529	3,000
561387,529	2,000
561395,529	0,000
561403,529	0,000
561411,529	3,000
561419,530	3,000
561427,530	2,000
561435,530	1,000
561443,530	0,000
561451,530	0,000
561459,530	1,000
561467,531	2,000
561475,531	1,000
561483,531	4,000
561491,531	1,000
561499,531	0,000
561507,531	0,000
561515,532	5,000
561523,532	0,000
561531,532	0,000
561539,532	5,000
561547,532	2,000
561555,532	2,000
561563,533	1,000
561571,533	0,000
561579,533	2,000
561587,533	2,000
561595,533	1,000
561603,533	0,000
561611,534	3,000
561619,534	3,000
561627,534	5,000
561635,534	2,000
561643,534	1,000
561651,534	4,000
561659,535	1,000
561667,535	1,000
561675,535	4,000
561683,535	4,000
