-0,000	99510,000
2,000	47495,000
4,000	8215,000
6,000	4625,000
8,000	4225,000
10,000	3730,000
12,000	3230,000
14,000	3300,000
16,000	3245,000
18,000	2970,000
20,000	2735,000
22,000	2450,000
24,000	2110,000
26,000	1925,000
28,000	1700,000
30,000	1770,000
32,000	1080,000
34,000	770,000
36,000	355,000
38,000	345,000
40,000	230,000
42,000	135,000
44,000	105,000
46,000	90,000
48,000	70,000
50,000	40,000
52,000	75,000
54,000	55,000
56,000	55,000
58,000	45,000
60,000	40,000
62,000	20,000
64,000	20,000
66,000	25,000
68,000	20,000
70,000	0,000
72,000	5,000
74,000	0,000
76,000	10,000
78,000	0,000
80,000	10,000
82,000	5,000
84,000	0,000
86,000	10,000
88,000	0,000
90,000	0,000
92,000	5,000
94,000	5,000
96,000	5,000
98,000	0,000
100,000	0,000
102,000	0,000
104,000	0,000
106,000	0,000
108,000	0,000
110,000	0,000
112,000	0,000
114,000	0,000
116,000	0,000
118,000	0,000
120,000	0,000
122,000	0,000
124,000	0,000
126,000	0,000
128,000	0,000
130,000	0,000
