330003,500	0,000
330011,500	0,000
330019,500	0,000
330027,501	0,000
330035,501	0,000
330043,501	0,000
330051,501	0,000
330059,501	0,000
330067,501	0,000
330075,502	0,000
330083,502	0,000
330091,502	0,000
330099,502	0,000
330107,502	0,000
330115,502	0,000
330123,503	0,000
330131,503	0,000
330139,503	0,000
330147,503	0,000
330155,503	0,000
330163,503	0,000
330171,504	0,000
330179,504	0,000
330187,504	0,000
330195,504	0,000
330203,504	0,000
330211,504	0,000
330219,505	0,000
330227,505	0,000
330235,505	0,000
330243,505	0,000
330251,505	0,000
330259,505	0,000
330267,506	0,000
330275,506	0,000
330283,506	0,000
330291,506	0,000
330299,506	0,000
330307,506	0,000
330315,507	0,000
330323,507	0,000
330331,507	0,000
330339,507	0,000
330347,507	0,000
330355,507	0,000
330363,508	0,000
330371,508	0,000
330379,508	0,000
330387,508	0,000
330395,508	0,000
330403,508	0,000
330411,509	0,000
330419,509	0,000
330427,509	0,000
330435,509	0,000
330443,509	0,000
330451,509	0,000
330459,510	0,000
330467,510	0,000
330475,510	0,000
330483,510	0,000
330491,510	0,000
330499,510	0,000
330507,511	0,000
330515,511	0,000
330523,511	0,000
330531,511	0,000
330539,511	0,000
330547,511	0,000
330555,512	0,000
330563,512	0,000
330571,512	0,000
330579,512	0,000
330587,512	0,000
330595,512	0,000
330603,513	0,000
330611,513	0,000
330619,513	0,000
330627,513	0,000
330635,513	0,000
330643,513	0,000
330651,514	0,000
330659,514	0,000
330667,514	0,000
330675,514	0,000
330683,514	0,000
330691,514	0,000
330699,515	0,000
330707,515	0,000
330715,515	0,000
330723,515	0,000
330731,515	0,000
330739,515	0,000
330747,516	0,000
330755,516	0,000
330763,516	0,000
330771,516	0,000
330779,516	0,000
330787,516	0,000
330795,517	0,000
330803,517	0,000
330811,517	0,000
330819,517	0,000
330827,517	0,000
330835,517	0,000
330843,518	0,000
330851,518	0,000
330859,518	0,000
330867,518	0,000
330875,518	0,000
330883,518	0,000
330891,519	0,000
